MWSLIN,SOR,NSN,NIIN,TAMCN,NOMENCLATURE,Qty,Report Date
C768,PPA,1240015541735,15541735,E0846,Thermal Elbow Assembly TSS,0,10/1/2023
C768,PPA,1240015541735,15541735,E0846,Thermal Elbow Assembly TSS,0,11/1/2023
C768,PPA,1240015541735,15541735,E0846,Thermal Elbow Assembly TSS,0,12/1/2023
C768,PPA,1240015541735,15541735,E0846,Thermal Elbow Assembly TSS,12,1/1/2024
C768,PPA,1240015541735,15541735,E0846,Thermal Elbow Assembly TSS,0,2/1/2024
C768,PPA,1240015541735,15541735,E0846,Thermal Elbow Assembly TSS,0,3/1/2024
C768,PPA,1240015541735,15541735,E0846,Thermal Elbow Assembly TSS,0,4/1/2024
C768,PPA,1240015541735,15541735,E0846,Thermal Elbow Assembly TSS,0,5/1/2024
C768,PPA,1240015541735,15541735,E0846,Thermal Elbow Assembly TSS,0,6/1/2024
C768,PPA,1240015541735,15541735,E0846,Thermal Elbow Assembly TSS,0,7/1/2024
C768,PPA,1240015541735,15541735,E0846,Thermal Elbow Assembly TSS,0,8/1/2024
C768,PPA,1240015541735,15541735,E0846,Thermal Elbow Assembly TSS,0,9/1/2024
C768,PPA,1240015541735,15541735,E0846,Thermal Elbow Assembly TSS,0,10/1/2024
C768,PPA,1240015541735,15541735,E0846,Thermal Elbow Assembly TSS,0,11/1/2024
C768,PPA,1240015541735,15541735,E0846,Thermal Elbow Assembly TSS,0,12/1/2024
D009,PPB,5895015525616,15525616,A0123,"Console, Communications",12,10/1/2023
D009,PPB,5895015525616,15525616,A0123,"Console, Communications",3,11/1/2023
D009,PPB,5895015525616,15525616,A0123,"Console, Communications",0,12/1/2023
D009,PPB,5895015525616,15525616,A0123,"Console, Communications",0,1/1/2024
D009,PPB,5895015525616,15525616,A0123,"Console, Communications",0,2/1/2024
D009,PPB,5895015525616,15525616,A0123,"Console, Communications",0,3/1/2024
D009,PPB,5895015525616,15525616,A0123,"Console, Communications",0,4/1/2024
D009,PPB,5895015525616,15525616,A0123,"Console, Communications",0,5/1/2024
D009,PPB,5895015525616,15525616,A0123,"Console, Communications",0,6/1/2024
D009,PPB,5895015525616,15525616,A0123,"Console, Communications",0,7/1/2024
D009,PPB,5895015525616,15525616,A0123,"Console, Communications",0,8/1/2024
D009,PPB,5895015525616,15525616,A0123,"Console, Communications",0,9/1/2024
D009,PPB,5895015525616,15525616,A0123,"Console, Communications",0,10/1/2024
D009,PPB,5895015525616,15525616,A0123,"Console, Communications",0,11/1/2024
D009,PPB,5895015525616,15525616,A0123,"Console, Communications",0,12/1/2024
D046,PPA,5820200058054,200058054,A0153,"Receiver-Transmitter, Radio",0,10/1/2023
D046,PPA,5820200058054,200058054,A0153,"Receiver-Transmitter, Radio",0,11/1/2023
D046,PPA,5820200058054,200058054,A0153,"Receiver-Transmitter, Radio",0,12/1/2023
D046,PPA,5820200058054,200058054,A0153,"Receiver-Transmitter, Radio",0,1/1/2024
D046,PPA,5820200058054,200058054,A0153,"Receiver-Transmitter, Radio",0,2/1/2024
D046,PPA,5820200058054,200058054,A0153,"Receiver-Transmitter, Radio",0,3/1/2024
D046,PPA,5820200058054,200058054,A0153,"Receiver-Transmitter, Radio",0,4/1/2024
D046,PPA,5820200058054,200058054,A0153,"Receiver-Transmitter, Radio",0,5/1/2024
D046,PPA,5820200058054,200058054,A0153,"Receiver-Transmitter, Radio",0,6/1/2024
D046,PPA,5820200058054,200058054,A0153,"Receiver-Transmitter, Radio",0,7/1/2024
D046,PPA,5820200058054,200058054,A0153,"Receiver-Transmitter, Radio",0,8/1/2024
D046,PPA,5820200058054,200058054,A0153,"Receiver-Transmitter, Radio",0,9/1/2024
D046,PPA,5820200058054,200058054,A0153,"Receiver-Transmitter, Radio",0,10/1/2024
D046,PPA,5820200058054,200058054,A0153,"Receiver-Transmitter, Radio",0,11/1/2024
D046,PPA,5820200058054,200058054,A0153,"Receiver-Transmitter, Radio",0,12/1/2024
D052,PPA,5998011423769,11423769,A2179,Electronic Component,0,10/1/2023
D052,PPA,5998011423769,11423769,A2179,Electronic Component,0,11/1/2023
D052,PPA,5998011423769,11423769,A2179,Electronic Component,0,12/1/2023
D052,PPA,5998011423769,11423769,A2179,Electronic Component,0,1/1/2024
D052,PPA,5998011423769,11423769,A2179,Electronic Component,0,2/1/2024
D052,PPA,5998011423769,11423769,A2179,Electronic Component,0,3/1/2024
D052,PPA,5998011423769,11423769,A2179,Electronic Component,0,4/1/2024
D052,PPA,5998011423769,11423769,A2179,Electronic Component,0,5/1/2024
D052,PPA,5998011423769,11423769,A2179,Electronic Component,0,6/1/2024
D052,PPA,5998011423769,11423769,A2179,Electronic Component,0,7/1/2024
D052,PPA,5998011423769,11423769,A2179,Electronic Component,0,8/1/2024
D052,PPA,5998011423769,11423769,A2179,Electronic Component,0,9/1/2024
D052,PPA,5998011423769,11423769,A2179,Electronic Component,0,10/1/2024
D052,PPA,5998011423769,11423769,A2179,Electronic Component,0,11/1/2024
D052,PPA,5998011423769,11423769,A2179,Electronic Component,0,12/1/2024
D081,PPA,6625014778172,14778172,A7420,"Generator, Function, Electronic :33250A",0,10/1/2023
D081,PPA,6625014778172,14778172,A7420,"Generator, Function, Electronic :33250A",0,11/1/2023
D081,PPA,6625014778172,14778172,A7420,"Generator, Function, Electronic :33250A",0,12/1/2023
D081,PPA,6625014778172,14778172,A7420,"Generator, Function, Electronic :33250A",0,1/1/2024
D081,PPA,6625014778172,14778172,A7420,"Generator, Function, Electronic :33250A",0,2/1/2024
D081,PPA,6625014778172,14778172,A7420,"Generator, Function, Electronic :33250A",0,3/1/2024
D081,PPA,6625014778172,14778172,A7420,"Generator, Function, Electronic :33250A",0,4/1/2024
D081,PPA,6625014778172,14778172,A7420,"Generator, Function, Electronic :33250A",0,5/1/2024
D081,PPA,6625014778172,14778172,A7420,"Generator, Function, Electronic :33250A",0,6/1/2024
D081,PPA,6625014778172,14778172,A7420,"Generator, Function, Electronic :33250A",0,7/1/2024
D081,PPA,6625014778172,14778172,A7420,"Generator, Function, Electronic :33250A",0,8/1/2024
D081,PPA,6625014778172,14778172,A7420,"Generator, Function, Electronic :33250A",0,9/1/2024
D081,PPA,6625014778172,14778172,A7420,"Generator, Function, Electronic :33250A",0,10/1/2024
D081,PPA,6625014778172,14778172,A7420,"Generator, Function, Electronic :33250A",0,11/1/2024
D081,PPA,6625014778172,14778172,A7420,"Generator, Function, Electronic :33250A",0,12/1/2024
D084,PPA,6625015623698,15623698,A7420,"Calibrator, Range Indicator",0,10/1/2023
D084,PPA,6625015623698,15623698,A7420,"Calibrator, Range Indicator",0,11/1/2023
D084,PPA,6625015623698,15623698,A7420,"Calibrator, Range Indicator",0,12/1/2023
D084,PPA,6625015623698,15623698,A7420,"Calibrator, Range Indicator",0,1/1/2024
D084,PPA,6625015623698,15623698,A7420,"Calibrator, Range Indicator",0,2/1/2024
D084,PPA,6625015623698,15623698,A7420,"Calibrator, Range Indicator",0,3/1/2024
D084,PPA,6625015623698,15623698,A7420,"Calibrator, Range Indicator",0,4/1/2024
D084,PPA,6625015623698,15623698,A7420,"Calibrator, Range Indicator",0,5/1/2024
D084,PPA,6625015623698,15623698,A7420,"Calibrator, Range Indicator",0,6/1/2024
D084,PPA,6625015623698,15623698,A7420,"Calibrator, Range Indicator",0,7/1/2024
D084,PPA,6625015623698,15623698,A7420,"Calibrator, Range Indicator",0,8/1/2024
D084,PPA,6625015623698,15623698,A7420,"Calibrator, Range Indicator",0,9/1/2024
D084,PPA,6625015623698,15623698,A7420,"Calibrator, Range Indicator",0,10/1/2024
D084,PPA,6625015623698,15623698,A7420,"Calibrator, Range Indicator",0,11/1/2024
D084,PPA,6625015623698,15623698,A7420,"Calibrator, Range Indicator",0,12/1/2024
D090,PPA,6625016533190,16533190,A7523,"Calibrator, Frequency",0,10/1/2023
D090,PPA,6625016533190,16533190,A7523,"Calibrator, Frequency",0,11/1/2023
D090,PPA,6625016533190,16533190,A7523,"Calibrator, Frequency",0,12/1/2023
D090,PPA,6625016533190,16533190,A7523,"Calibrator, Frequency",0,1/1/2024
D090,PPA,6625016533190,16533190,A7523,"Calibrator, Frequency",0,2/1/2024
D090,PPA,6625016533190,16533190,A7523,"Calibrator, Frequency",0,3/1/2024
D090,PPA,6625016533190,16533190,A7523,"Calibrator, Frequency",0,4/1/2024
D090,PPA,6625016533190,16533190,A7523,"Calibrator, Frequency",0,5/1/2024
D090,PPA,6625016533190,16533190,A7523,"Calibrator, Frequency",0,6/1/2024
D090,PPA,6625016533190,16533190,A7523,"Calibrator, Frequency",0,7/1/2024
D090,PPA,6625016533190,16533190,A7523,"Calibrator, Frequency",0,8/1/2024
D090,PPA,6625016533190,16533190,A7523,"Calibrator, Frequency",0,9/1/2024
D090,PPA,6625016533190,16533190,A7523,"Calibrator, Frequency",0,10/1/2024
D090,PPA,6625016533190,16533190,A7523,"Calibrator, Frequency",0,11/1/2024
D090,PPA,6625016533190,16533190,A7523,"Calibrator, Frequency",0,12/1/2024
D091,PPB,6130015447811,15447811,A2179,"Power Supply, ComTech",2,10/1/2023
D091,PPB,6130015447811,15447811,A2179,"Power Supply, ComTech",0,11/1/2023
D091,PPB,6130015447811,15447811,A2179,"Power Supply, ComTech",0,12/1/2023
D091,PPB,6130015447811,15447811,A2179,"Power Supply, ComTech",0,1/1/2024
D091,PPB,6130015447811,15447811,A2179,"Power Supply, ComTech",0,2/1/2024
D091,PPB,6130015447811,15447811,A2179,"Power Supply, ComTech",0,3/1/2024
D091,PPB,6130015447811,15447811,A2179,"Power Supply, ComTech",0,4/1/2024
D091,PPB,6130015447811,15447811,A2179,"Power Supply, ComTech",0,5/1/2024
D091,PPB,6130015447811,15447811,A2179,"Power Supply, ComTech",0,6/1/2024
D091,PPB,6130015447811,15447811,A2179,"Power Supply, ComTech",0,7/1/2024
D091,PPB,6130015447811,15447811,A2179,"Power Supply, ComTech",0,8/1/2024
D091,PPB,6130015447811,15447811,A2179,"Power Supply, ComTech",0,9/1/2024
D091,PPB,6130015447811,15447811,A2179,"Power Supply, ComTech",0,10/1/2024
D091,PPB,6130015447811,15447811,A2179,"Power Supply, ComTech",0,11/1/2024
D091,PPB,6130015447811,15447811,A2179,"Power Supply, ComTech",0,12/1/2024
D092,PPA,6625015658920,15658920,A7420,Oscilloscope,0,10/1/2023
D092,PPA,6625015658920,15658920,A7420,Oscilloscope,0,11/1/2023
D092,PPA,6625015658920,15658920,A7420,Oscilloscope,0,12/1/2023
D092,PPA,6625015658920,15658920,A7420,Oscilloscope,0,1/1/2024
D092,PPA,6625015658920,15658920,A7420,Oscilloscope,0,2/1/2024
D092,PPA,6625015658920,15658920,A7420,Oscilloscope,0,3/1/2024
D092,PPA,6625015658920,15658920,A7420,Oscilloscope,0,4/1/2024
D092,PPA,6625015658920,15658920,A7420,Oscilloscope,0,5/1/2024
D092,PPA,6625015658920,15658920,A7420,Oscilloscope,0,6/1/2024
D092,PPA,6625015658920,15658920,A7420,Oscilloscope,0,7/1/2024
D092,PPA,6625015658920,15658920,A7420,Oscilloscope,0,8/1/2024
D092,PPA,6625015658920,15658920,A7420,Oscilloscope,0,9/1/2024
D092,PPA,6625015658920,15658920,A7420,Oscilloscope,0,10/1/2024
D092,PPA,6625015658920,15658920,A7420,Oscilloscope,0,11/1/2024
D092,PPA,6625015658920,15658920,A7420,Oscilloscope,0,12/1/2024
D095,PPA,5998011418146,11418146,A2179,Circuit Card Assembly,0,10/1/2023
D095,PPA,5998011418146,11418146,A2179,Circuit Card Assembly,0,11/1/2023
D095,PPA,5998011418146,11418146,A2179,Circuit Card Assembly,0,12/1/2023
D095,PPA,5998011418146,11418146,A2179,Circuit Card Assembly,0,1/1/2024
D095,PPA,5998011418146,11418146,A2179,Circuit Card Assembly,0,2/1/2024
D095,PPA,5998011418146,11418146,A2179,Circuit Card Assembly,0,3/1/2024
D095,PPA,5998011418146,11418146,A2179,Circuit Card Assembly,0,4/1/2024
D095,PPA,5998011418146,11418146,A2179,Circuit Card Assembly,0,5/1/2024
D095,PPA,5998011418146,11418146,A2179,Circuit Card Assembly,0,6/1/2024
D095,PPA,5998011418146,11418146,A2179,Circuit Card Assembly,0,7/1/2024
D095,PPA,5998011418146,11418146,A2179,Circuit Card Assembly,0,8/1/2024
D095,PPA,5998011418146,11418146,A2179,Circuit Card Assembly,0,9/1/2024
D095,PPA,5998011418146,11418146,A2179,Circuit Card Assembly,0,10/1/2024
D095,PPA,5998011418146,11418146,A2179,Circuit Card Assembly,0,11/1/2024
D095,PPA,5998011418146,11418146,A2179,Circuit Card Assembly,0,12/1/2024
D097,PPA,5996015848748,15848748,A0331,"Amplifier, Radio",10,10/1/2023
D097,PPA,5996015848748,15848748,A0331,"Amplifier, Radio",10,11/1/2023
D097,PPA,5996015848748,15848748,A0331,"Amplifier, Radio",0,12/1/2023
D097,PPA,5996015848748,15848748,A0331,"Amplifier, Radio",0,1/1/2024
D097,PPA,5996015848748,15848748,A0331,"Amplifier, Radio",0,2/1/2024
D097,PPA,5996015848748,15848748,A0331,"Amplifier, Radio",0,3/1/2024
D097,PPA,5996015848748,15848748,A0331,"Amplifier, Radio",0,4/1/2024
D097,PPA,5996015848748,15848748,A0331,"Amplifier, Radio",0,5/1/2024
D097,PPA,5996015848748,15848748,A0331,"Amplifier, Radio",0,6/1/2024
D097,PPA,5996015848748,15848748,A0331,"Amplifier, Radio",0,7/1/2024
D097,PPA,5996015848748,15848748,A0331,"Amplifier, Radio",0,8/1/2024
D097,PPA,5996015848748,15848748,A0331,"Amplifier, Radio",0,9/1/2024
D097,PPA,5996015848748,15848748,A0331,"Amplifier, Radio",0,10/1/2024
D097,PPA,5996015848748,15848748,A0331,"Amplifier, Radio",0,11/1/2024
D097,PPA,5996015848748,15848748,A0331,"Amplifier, Radio",0,12/1/2024
D098,PPA,5996016616649,16616649,A0242,"Amplifier, Radio Frequency",0,10/1/2023
D098,PPA,5996016616649,16616649,A0242,"Amplifier, Radio Frequency",0,11/1/2023
D098,PPA,5996016616649,16616649,A0242,"Amplifier, Radio Frequency",0,12/1/2023
D098,PPA,5996016616649,16616649,A0242,"Amplifier, Radio Frequency",0,1/1/2024
D098,PPA,5996016616649,16616649,A0242,"Amplifier, Radio Frequency",3,2/1/2024
D098,PPA,5996016616649,16616649,A0242,"Amplifier, Radio Frequency",0,3/1/2024
D098,PPA,5996016616649,16616649,A0242,"Amplifier, Radio Frequency",0,4/1/2024
D098,PPA,5996016616649,16616649,A0242,"Amplifier, Radio Frequency",0,5/1/2024
D098,PPA,5996016616649,16616649,A0242,"Amplifier, Radio Frequency",0,6/1/2024
D098,PPA,5996016616649,16616649,A0242,"Amplifier, Radio Frequency",0,7/1/2024
D098,PPA,5996016616649,16616649,A0242,"Amplifier, Radio Frequency",0,8/1/2024
D098,PPA,5996016616649,16616649,A0242,"Amplifier, Radio Frequency",0,9/1/2024
D098,PPA,5996016616649,16616649,A0242,"Amplifier, Radio Frequency",0,10/1/2024
D098,PPA,5996016616649,16616649,A0242,"Amplifier, Radio Frequency",0,11/1/2024
D098,PPA,5996016616649,16616649,A0242,"Amplifier, Radio Frequency",0,12/1/2024
D0A2,PPA,6625014217497,14217497,A7596,"Plug-In Unit, Electr",0,10/1/2023
D0A2,PPA,6625014217497,14217497,A7596,"Plug-In Unit, Electr",0,11/1/2023
D0A2,PPA,6625014217497,14217497,A7596,"Plug-In Unit, Electr",0,12/1/2023
D0A2,PPA,6625014217497,14217497,A7596,"Plug-In Unit, Electr",0,1/1/2024
D0A2,PPA,6625014217497,14217497,A7596,"Plug-In Unit, Electr",0,2/1/2024
D0A2,PPA,6625014217497,14217497,A7596,"Plug-In Unit, Electr",0,3/1/2024
D0A2,PPA,6625014217497,14217497,A7596,"Plug-In Unit, Electr",0,4/1/2024
D0A2,PPA,6625014217497,14217497,A7596,"Plug-In Unit, Electr",0,5/1/2024
D0A2,PPA,6625014217497,14217497,A7596,"Plug-In Unit, Electr",0,6/1/2024
D0A2,PPA,6625014217497,14217497,A7596,"Plug-In Unit, Electr",0,7/1/2024
D0A2,PPA,6625014217497,14217497,A7596,"Plug-In Unit, Electr",0,8/1/2024
D0A2,PPA,6625014217497,14217497,A7596,"Plug-In Unit, Electr",0,9/1/2024
D0A2,PPA,6625014217497,14217497,A7596,"Plug-In Unit, Electr",0,10/1/2024
D0A2,PPA,6625014217497,14217497,A7596,"Plug-In Unit, Electr",0,11/1/2024
D0A2,PPA,6625014217497,14217497,A7596,"Plug-In Unit, Electr",0,12/1/2024
D0A3,PPA,6625014925646,14925646,A7596,"Plug-In Unit, Electrical-Electronic",0,10/1/2023
D0A3,PPA,6625014925646,14925646,A7596,"Plug-In Unit, Electrical-Electronic",1,11/1/2023
D0A3,PPA,6625014925646,14925646,A7596,"Plug-In Unit, Electrical-Electronic",0,12/1/2023
D0A3,PPA,6625014925646,14925646,A7596,"Plug-In Unit, Electrical-Electronic",0,1/1/2024
D0A3,PPA,6625014925646,14925646,A7596,"Plug-In Unit, Electrical-Electronic",0,2/1/2024
D0A3,PPA,6625014925646,14925646,A7596,"Plug-In Unit, Electrical-Electronic",0,3/1/2024
D0A3,PPA,6625014925646,14925646,A7596,"Plug-In Unit, Electrical-Electronic",0,4/1/2024
D0A3,PPA,6625014925646,14925646,A7596,"Plug-In Unit, Electrical-Electronic",0,5/1/2024
D0A3,PPA,6625014925646,14925646,A7596,"Plug-In Unit, Electrical-Electronic",0,6/1/2024
D0A3,PPA,6625014925646,14925646,A7596,"Plug-In Unit, Electrical-Electronic",0,7/1/2024
D0A3,PPA,6625014925646,14925646,A7596,"Plug-In Unit, Electrical-Electronic",0,8/1/2024
D0A3,PPA,6625014925646,14925646,A7596,"Plug-In Unit, Electrical-Electronic",0,9/1/2024
D0A3,PPA,6625014925646,14925646,A7596,"Plug-In Unit, Electrical-Electronic",0,10/1/2024
D0A3,PPA,6625014925646,14925646,A7596,"Plug-In Unit, Electrical-Electronic",0,11/1/2024
D0A3,PPA,6625014925646,14925646,A7596,"Plug-In Unit, Electrical-Electronic",0,12/1/2024
D752,PPA,6660015066613,15066613,E1035,"Theodolite, Meteorological",0,10/1/2023
D752,PPA,6660015066613,15066613,E1035,"Theodolite, Meteorological",1,11/1/2023
D752,PPA,6660015066613,15066613,E1035,"Theodolite, Meteorological",0,12/1/2023
D752,PPA,6660015066613,15066613,E1035,"Theodolite, Meteorological",0,1/1/2024
D752,PPA,6660015066613,15066613,E1035,"Theodolite, Meteorological",0,2/1/2024
D752,PPA,6660015066613,15066613,E1035,"Theodolite, Meteorological",0,3/1/2024
D752,PPA,6660015066613,15066613,E1035,"Theodolite, Meteorological",0,4/1/2024
D752,PPA,6660015066613,15066613,E1035,"Theodolite, Meteorological",0,5/1/2024
D752,PPA,6660015066613,15066613,E1035,"Theodolite, Meteorological",0,6/1/2024
D752,PPA,6660015066613,15066613,E1035,"Theodolite, Meteorological",0,7/1/2024
D752,PPA,6660015066613,15066613,E1035,"Theodolite, Meteorological",0,8/1/2024
D752,PPA,6660015066613,15066613,E1035,"Theodolite, Meteorological",0,9/1/2024
D752,PPA,6660015066613,15066613,E1035,"Theodolite, Meteorological",0,10/1/2024
D752,PPA,6660015066613,15066613,E1035,"Theodolite, Meteorological",0,11/1/2024
D752,PPA,6660015066613,15066613,E1035,"Theodolite, Meteorological",0,12/1/2024
D755,PPA,1290015100540,15100540,E0180,"Transit, Aming Circle",5,10/1/2023
D755,PPA,1290015100540,15100540,E0180,"Transit, Aming Circle",5,11/1/2023
D755,PPA,1290015100540,15100540,E0180,"Transit, Aming Circle",8,12/1/2023
D755,PPA,1290015100540,15100540,E0180,"Transit, Aming Circle",7,1/1/2024
D755,PPA,1290015100540,15100540,E0180,"Transit, Aming Circle",0,2/1/2024
D755,PPA,1290015100540,15100540,E0180,"Transit, Aming Circle",0,3/1/2024
D755,PPA,1290015100540,15100540,E0180,"Transit, Aming Circle",0,4/1/2024
D755,PPA,1290015100540,15100540,E0180,"Transit, Aming Circle",0,5/1/2024
D755,PPA,1290015100540,15100540,E0180,"Transit, Aming Circle",0,6/1/2024
D755,PPA,1290015100540,15100540,E0180,"Transit, Aming Circle",0,7/1/2024
D755,PPA,1290015100540,15100540,E0180,"Transit, Aming Circle",0,8/1/2024
D755,PPA,1290015100540,15100540,E0180,"Transit, Aming Circle",0,9/1/2024
D755,PPA,1290015100540,15100540,E0180,"Transit, Aming Circle",0,10/1/2024
D755,PPA,1290015100540,15100540,E0180,"Transit, Aming Circle",0,11/1/2024
D755,PPA,1290015100540,15100540,E0180,"Transit, Aming Circle",0,12/1/2024
D755,PPB,1290015100540,15100540,E0180,"Transit, Aming Circle",6,10/1/2023
D755,PPB,1290015100540,15100540,E0180,"Transit, Aming Circle",6,11/1/2023
D755,PPB,1290015100540,15100540,E0180,"Transit, Aming Circle",7,12/1/2023
D755,PPB,1290015100540,15100540,E0180,"Transit, Aming Circle",0,1/1/2024
D755,PPB,1290015100540,15100540,E0180,"Transit, Aming Circle",0,2/1/2024
D755,PPB,1290015100540,15100540,E0180,"Transit, Aming Circle",0,3/1/2024
D755,PPB,1290015100540,15100540,E0180,"Transit, Aming Circle",0,4/1/2024
D755,PPB,1290015100540,15100540,E0180,"Transit, Aming Circle",0,5/1/2024
D755,PPB,1290015100540,15100540,E0180,"Transit, Aming Circle",0,6/1/2024
D755,PPB,1290015100540,15100540,E0180,"Transit, Aming Circle",0,7/1/2024
D755,PPB,1290015100540,15100540,E0180,"Transit, Aming Circle",0,8/1/2024
D755,PPB,1290015100540,15100540,E0180,"Transit, Aming Circle",0,9/1/2024
D755,PPB,1290015100540,15100540,E0180,"Transit, Aming Circle",0,10/1/2024
D755,PPB,1290015100540,15100540,E0180,"Transit, Aming Circle",0,11/1/2024
D755,PPB,1290015100540,15100540,E0180,"Transit, Aming Circle",0,12/1/2024
D769,PPB,1220016473873,16473873,E0671,Digital Fire Control System Assembly,1,10/1/2023
D769,PPB,1220016473873,16473873,E0671,Digital Fire Control System Assembly,0,11/1/2023
D769,PPB,1220016473873,16473873,E0671,Digital Fire Control System Assembly,0,12/1/2023
D769,PPB,1220016473873,16473873,E0671,Digital Fire Control System Assembly,0,1/1/2024
D769,PPB,1220016473873,16473873,E0671,Digital Fire Control System Assembly,0,2/1/2024
D769,PPB,1220016473873,16473873,E0671,Digital Fire Control System Assembly,0,3/1/2024
D769,PPB,1220016473873,16473873,E0671,Digital Fire Control System Assembly,0,4/1/2024
D769,PPB,1220016473873,16473873,E0671,Digital Fire Control System Assembly,0,5/1/2024
D769,PPB,1220016473873,16473873,E0671,Digital Fire Control System Assembly,0,6/1/2024
D769,PPB,1220016473873,16473873,E0671,Digital Fire Control System Assembly,0,7/1/2024
D769,PPB,1220016473873,16473873,E0671,Digital Fire Control System Assembly,0,8/1/2024
D769,PPB,1220016473873,16473873,E0671,Digital Fire Control System Assembly,0,9/1/2024
D769,PPB,1220016473873,16473873,E0671,Digital Fire Control System Assembly,0,10/1/2024
D769,PPB,1220016473873,16473873,E0671,Digital Fire Control System Assembly,0,11/1/2024
D769,PPB,1220016473873,16473873,E0671,Digital Fire Control System Assembly,0,12/1/2024
D776,PPA,1440014583366,14583366,E0942,"Armament, Control",0,10/1/2023
D776,PPA,1440014583366,14583366,E0942,"Armament, Control",0,11/1/2023
D776,PPA,1440014583366,14583366,E0942,"Armament, Control",0,12/1/2023
D776,PPA,1440014583366,14583366,E0942,"Armament, Control",0,1/1/2024
D776,PPA,1440014583366,14583366,E0942,"Armament, Control",0,2/1/2024
D776,PPA,1440014583366,14583366,E0942,"Armament, Control",0,3/1/2024
D776,PPA,1440014583366,14583366,E0942,"Armament, Control",0,4/1/2024
D776,PPA,1440014583366,14583366,E0942,"Armament, Control",0,5/1/2024
D776,PPA,1440014583366,14583366,E0942,"Armament, Control",0,6/1/2024
D776,PPA,1440014583366,14583366,E0942,"Armament, Control",0,7/1/2024
D776,PPA,1440014583366,14583366,E0942,"Armament, Control",0,8/1/2024
D776,PPA,1440014583366,14583366,E0942,"Armament, Control",0,9/1/2024
D776,PPA,1440014583366,14583366,E0942,"Armament, Control",0,10/1/2024
D776,PPA,1440014583366,14583366,E0942,"Armament, Control",0,11/1/2024
D776,PPA,1440014583366,14583366,E0942,"Armament, Control",0,12/1/2024
D785,PPA,4910015991753,15991753,E7903,Test Adapter Vehicle,0,10/1/2023
D785,PPA,4910015991753,15991753,E7903,Test Adapter Vehicle,1,11/1/2023
D785,PPA,4910015991753,15991753,E7903,Test Adapter Vehicle,0,12/1/2023
D785,PPA,4910015991753,15991753,E7903,Test Adapter Vehicle,0,1/1/2024
D785,PPA,4910015991753,15991753,E7903,Test Adapter Vehicle,0,2/1/2024
D785,PPA,4910015991753,15991753,E7903,Test Adapter Vehicle,0,3/1/2024
D785,PPA,4910015991753,15991753,E7903,Test Adapter Vehicle,0,4/1/2024
D785,PPA,4910015991753,15991753,E7903,Test Adapter Vehicle,0,5/1/2024
D785,PPA,4910015991753,15991753,E7903,Test Adapter Vehicle,0,6/1/2024
D785,PPA,4910015991753,15991753,E7903,Test Adapter Vehicle,0,7/1/2024
D785,PPA,4910015991753,15991753,E7903,Test Adapter Vehicle,0,8/1/2024
D785,PPA,4910015991753,15991753,E7903,Test Adapter Vehicle,0,9/1/2024
D785,PPA,4910015991753,15991753,E7903,Test Adapter Vehicle,0,10/1/2024
D785,PPA,4910015991753,15991753,E7903,Test Adapter Vehicle,0,11/1/2024
D785,PPA,4910015991753,15991753,E7903,Test Adapter Vehicle,0,12/1/2024
D798,PPA,2815015502615,15502615,E0947,"Engine, Diesel",0,10/1/2023
D798,PPA,2815015502615,15502615,E0947,"Engine, Diesel",0,11/1/2023
D798,PPA,2815015502615,15502615,E0947,"Engine, Diesel",0,12/1/2023
D798,PPA,2815015502615,15502615,E0947,"Engine, Diesel",0,1/1/2024
D798,PPA,2815015502615,15502615,E0947,"Engine, Diesel",0,2/1/2024
D798,PPA,2815015502615,15502615,E0947,"Engine, Diesel",0,3/1/2024
D798,PPA,2815015502615,15502615,E0947,"Engine, Diesel",0,4/1/2024
D798,PPA,2815015502615,15502615,E0947,"Engine, Diesel",0,5/1/2024
D798,PPA,2815015502615,15502615,E0947,"Engine, Diesel",0,6/1/2024
D798,PPA,2815015502615,15502615,E0947,"Engine, Diesel",0,7/1/2024
D798,PPA,2815015502615,15502615,E0947,"Engine, Diesel",0,8/1/2024
D798,PPA,2815015502615,15502615,E0947,"Engine, Diesel",0,9/1/2024
D798,PPA,2815015502615,15502615,E0947,"Engine, Diesel",0,10/1/2024
D798,PPA,2815015502615,15502615,E0947,"Engine, Diesel",0,11/1/2024
D798,PPA,2815015502615,15502615,E0947,"Engine, Diesel",0,12/1/2024
D798,PPB,2815015502615,15502615,E0947,"Engine, Diesel",0,10/1/2023
D798,PPB,2815015502615,15502615,E0947,"Engine, Diesel",0,11/1/2023
D798,PPB,2815015502615,15502615,E0947,"Engine, Diesel",0,12/1/2023
D798,PPB,2815015502615,15502615,E0947,"Engine, Diesel",0,1/1/2024
D798,PPB,2815015502615,15502615,E0947,"Engine, Diesel",0,2/1/2024
D798,PPB,2815015502615,15502615,E0947,"Engine, Diesel",0,3/1/2024
D798,PPB,2815015502615,15502615,E0947,"Engine, Diesel",0,4/1/2024
D798,PPB,2815015502615,15502615,E0947,"Engine, Diesel",0,5/1/2024
D798,PPB,2815015502615,15502615,E0947,"Engine, Diesel",0,6/1/2024
D798,PPB,2815015502615,15502615,E0947,"Engine, Diesel",0,7/1/2024
D798,PPB,2815015502615,15502615,E0947,"Engine, Diesel",0,8/1/2024
D798,PPB,2815015502615,15502615,E0947,"Engine, Diesel",0,9/1/2024
